Title,City,Salary,EmploymentType,JobURL,Company,Posted_date,RemoteStatus,JobID,Current date time (CST)
Data Analyst I-III,Myrtle Point,$15 - $24.70 / hr,Contractor,"https://www.ziprecruiter.com/c/InfoAge-Solutions-(IAS)/Job/Data-Analyst-I-III/-in-Myrtle-Point,OR?jid=647d7c634ccfd35c",InfoAge Solutions (IAS),2024-01-19T00:00:00Z,,647d7c634ccfd35c,2024-02-02T00:22:49Z
Data Analyst/Report Writer (Power BI) (7292),Austin,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Neos-Consulting/Job/Data-Analyst-Report-Writer-(Power-BI)-(7292)/-in-Austin,TX?jid=3122e8ff1be12748",Neos Consulting,2024-01-22T15:19:08Z,,3122e8ff1be12748,2024-02-02T00:22:49Z
JR DATA ANALYST,Costa Mesa,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Skiltrek/Job/JR-DATA-ANALYST/-in-Costa-Mesa,CA?jid=37720fc7ff9779ef",Skiltrek,2023-04-28T07:00:00Z,remote,37720fc7ff9779ef,2024-02-02T00:22:49Z
Data Analyst,San Francisco,$60 - $63 / hr,Contractor,"https://www.ziprecruiter.com/c/Artech/Job/Data-Analyst/-in-San-Francisco,CA?jid=3dc9cdeacd447be7",Artech,2023-09-01T07:00:00Z,remote,3dc9cdeacd447be7,2024-02-02T00:22:49Z
Technician II #30106561,Cupertino,$35 / hr,Contractor,"https://www.ziprecruiter.com/c/Akkodis/Job/Technician-II-30106561/-in-Cupertino,CA?jid=c90f49295070abb2",Akkodis,2024-01-21T01:31:38Z,,c90f49295070abb2,2024-02-02T00:22:49Z
Data Analyst,Beaverton,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Genoa-Employment-Solutions-Inc/Job/Data-Analyst/-in-Beaverton,OR?jid=bac461cd631bdf85",Genoa Employment Solutions Inc,2022-11-29T07:27:49Z,remote,bac461cd631bdf85,2024-02-02T00:22:49Z
Product Analyst,Burnsville,$25 - $33 / hr,Contractor,"https://www.ziprecruiter.com/c/Konik/Job/Product-Analyst/-in-Burnsville,MN?jid=cee7a3e738b2add2",Konik,2024-01-17T08:00:00Z,,cee7a3e738b2add2,2024-02-02T00:22:49Z
Product Data Analyst,Cupertino,$45 - $65 / hr,Contractor,"https://www.ziprecruiter.com/c/TEKsystems/Job/Product-Data-Analyst/-in-Cupertino,CA?jid=0b4597fe4c48e539",TEKsystems,2024-01-23T01:47:49Z,,0b4597fe4c48e539,2024-02-02T00:22:49Z
TRIBAL INTERN - Data Analyst,Phoenix,$20 / hr,Contractor,"https://www.ziprecruiter.com/c/Central-Arizona-Project/Job/TRIBAL-INTERN-Data-Analyst/-in-Phoenix,AZ?jid=d9df4b57a4a7474f",Central Arizona Project,2023-12-18T00:00:00Z,remote,d9df4b57a4a7474f,2024-02-02T00:22:49Z
Data Analyst,San Diego,$24 / hr,Contractor,"https://www.ziprecruiter.com/c/Artech-Information-System-LLC/Job/Data-Analyst/-in-San-Diego,CA?jid=950d2cf00803f1b1",Artech Information System LLC,2017-09-08T07:00:00Z,,950d2cf00803f1b1,2024-02-02T00:22:49Z
Business Analyst Finance,Chicago,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Resource-Logistics/Job/Business-Analyst-Finance/-in-Chicago,IL?jid=28de9a811ab399d2",Resource Logistics,2024-01-18T08:00:00Z,,28de9a811ab399d2,2024-02-02T00:22:49Z
Real World Evidence (RWE) - Data Analyst,Remote,$0 / ,Contractor,"https://www.ziprecruiter.com/c/Alpha-Consulting-Corp./Job/Real-World-Evidence-(RWE)-Data-Analyst/-in-Remote,OR?jid=48b94654857cd8b5",Alpha Consulting Corp.,2023-10-25T11:46:03Z,remote,48b94654857cd8b5,2024-02-02T00:22:49Z
